model,plus_amb_score,minus_amb_score,plus_amb_img_score,minus_amb_img_score,DT,DV,DV_adj,ViPr,ViPr_adj,ViPr_abs,ViPr_abs_adj,DT+,DV+,DV_adj+,ViPr+,ViPr_adj+
Salesforce/blip2-opt-6.7b,13.1171875,7.078125,13.0234375,7.2265625,6.0390625,0.09375,0.2421875,0.0155239327296248,0.0401034928848641,0.0155239327296248,0.0401034928848641,6.0390625,0.09375,0.2421875,0.0155239327296248,0.0401034928848641
Salesforce/blip2-opt-6.7b,5.8125,4.3359375,4.0234375,3.4375,1.4765625,1.7890625,0.890625,1.2116402116402116,0.6031746031746031,1.2116402116402116,0.6031746031746031,1.4765625,1.7890625,0.890625,1.2116402116402116,0.6031746031746031
Salesforce/blip2-opt-6.7b,8.53125,3.359375,5.7265625,2.984375,5.171875,2.8046875,2.4296875,0.5422960725075529,0.4697885196374622,0.5422960725075529,0.4697885196374622,5.171875,2.8046875,2.4296875,0.5422960725075529,0.4697885196374622
Salesforce/blip2-opt-6.7b,8.359375,4.6484375,9.09375,4.5234375,3.7109375,-0.734375,-0.859375,-0.1978947368421052,-0.231578947368421,0.1978947368421052,0.231578947368421,3.7109375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,13.09375,10.4375,14.5546875,11.40625,2.65625,-1.4609375,-0.4921875,-0.55,-0.1852941176470588,0.55,0.1852941176470588,2.65625,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,11.046875,6.234375,3.8671875,4.46875,4.8125,7.1796875,5.4140625,1.4918831168831168,1.125,1.4918831168831168,1.125,4.8125,7.1796875,5.4140625,1.4918831168831168,1.125
Salesforce/blip2-opt-6.7b,8.65625,3.59375,10.765625,3.2890625,5.0625,-2.109375,-2.4140625,-0.4166666666666667,-0.4768518518518518,0.4166666666666667,0.4768518518518518,5.0625,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,6.69921875,5.6484375,7.9921875,5.98828125,1.05078125,-1.29296875,-0.953125,-1.2304832713754648,-0.9070631970260224,1.2304832713754648,0.9070631970260224,1.05078125,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,5.7265625,2.734375,4.890625,2.09375,2.9921875,0.8359375,0.1953125,0.2793733681462141,0.0652741514360313,0.2793733681462141,0.0652741514360313,2.9921875,0.8359375,0.1953125,0.2793733681462141,0.0652741514360313
Salesforce/blip2-opt-6.7b,5.796875,5.1953125,6.8203125,5.84375,0.6015625,-1.0234375,-0.375,-1.7012987012987013,-0.6233766233766234,1.7012987012987013,0.6233766233766234,0.6015625,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,6.3203125,6.015625,8.8125,7.83984375,0.3046875,-2.4921875,-0.66796875,-8.179487179487179,-2.1923076923076925,8.179487179487179,2.1923076923076925,0.3046875,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,9.125,7.671875,9.7265625,4.3359375,1.453125,-0.6015625,-3.9375,-0.4139784946236559,-2.7096774193548385,0.4139784946236559,2.7096774193548385,1.453125,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,14.15625,15.5234375,15.1015625,16.1875,-1.3671875,-0.9453125,-0.28125,0.6914285714285714,0.2057142857142857,0.6914285714285714,0.2057142857142857,0.001,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-6.7b,4.1875,2.5,3.59375,1.9609375,1.6875,0.59375,0.0546875,0.3518518518518518,0.0324074074074074,0.3518518518518518,0.0324074074074074,1.6875,0.59375,0.0546875,0.3518518518518518,0.0324074074074074
Salesforce/blip2-opt-2.7b-coco,11.3671875,5.53125,11.2109375,5.765625,5.8359375,0.15625,0.390625,0.0267737617135207,0.0669344042838018,0.0267737617135207,0.0669344042838018,5.8359375,0.15625,0.390625,0.0267737617135207,0.0669344042838018
Salesforce/blip2-opt-2.7b-coco,7.65625,1.1875,1.7421875,1.265625,6.46875,5.9140625,5.9921875,0.9142512077294686,0.9263285024154588,0.9142512077294686,0.9263285024154588,6.46875,5.9140625,5.9921875,0.9142512077294686,0.9263285024154588
Salesforce/blip2-opt-2.7b-coco,12.734375,8.8203125,13.609375,7.8359375,3.9140625,-0.875,-1.859375,-0.2235528942115768,-0.4750499001996008,0.2235528942115768,0.4750499001996008,3.9140625,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b-coco,5.75,4.1171875,6.453125,3.5234375,1.6328125,-0.703125,-1.296875,-0.430622009569378,-0.7942583732057417,0.430622009569378,0.7942583732057417,1.6328125,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b-coco,7.2578125,2.734375,5.84375,3.3046875,4.5234375,1.4140625,1.984375,0.3126079447322971,0.4386873920552677,0.3126079447322971,0.4386873920552677,4.5234375,1.4140625,1.984375,0.3126079447322971,0.4386873920552677
Salesforce/blip2-opt-2.7b-coco,7.8984375,3.875,9.2421875,4.6640625,4.0234375,-1.34375,-0.5546875,-0.3339805825242718,-0.1378640776699029,0.3339805825242718,0.1378640776699029,4.0234375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b-coco,15.015625,9.90625,15.0625,9.203125,5.109375,-0.046875,-0.75,-0.0091743119266055,-0.146788990825688,0.0091743119266055,0.146788990825688,5.109375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b-coco,9.296875,6.1953125,3.875,4.15625,3.1015625,5.421875,3.3828125,1.748110831234257,1.0906801007556677,1.748110831234257,1.0906801007556677,3.1015625,5.421875,3.3828125,1.748110831234257,1.0906801007556677
Salesforce/blip2-opt-2.7b-coco,9.9140625,3.8359375,10.5234375,2.625,6.078125,-0.609375,-1.8203125,-0.1002570694087403,-0.2994858611825193,0.1002570694087403,0.2994858611825193,6.078125,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b-coco,5.5078125,4.3671875,4.2890625,3.4609375,1.140625,1.21875,0.3125,1.0684931506849316,0.273972602739726,1.0684931506849316,0.273972602739726,1.140625,1.21875,0.3125,1.0684931506849316,0.273972602739726
Salesforce/blip2-opt-2.7b-coco,4.9921875,2.765625,3.6796875,2.1875,2.2265625,1.3125,0.734375,0.5894736842105263,0.3298245614035088,0.5894736842105263,0.3298245614035088,2.2265625,1.3125,0.734375,0.5894736842105263,0.3298245614035088
Salesforce/blip2-opt-2.7b-coco,8.4140625,5.421875,6.3203125,5.3984375,2.9921875,2.09375,2.0703125,0.6997389033942559,0.6919060052219321,0.6997389033942559,0.6919060052219321,2.9921875,2.09375,2.0703125,0.6997389033942559,0.6919060052219321
Salesforce/blip2-opt-2.7b-coco,5.875,5.453125,7.921875,8.2109375,0.421875,-2.046875,0.7109375,-4.851851851851852,1.6851851851851851,4.851851851851852,1.6851851851851851,0.421875,0.0,0.7109375,0.0,1.6851851851851851
Salesforce/blip2-opt-2.7b-coco,5.875,4.015625,7.5859375,3.8828125,1.859375,-1.7109375,-1.84375,-0.9201680672268908,-0.9915966386554622,0.9201680672268908,0.9915966386554622,1.859375,0.0,0.0,0.0,0.0
Salesforce/blip2-opt-2.7b-coco,14.1015625,12.2421875,13.5625,11.984375,1.859375,0.5390625,0.28125,0.2899159663865546,0.1512605042016806,0.2899159663865546,0.1512605042016806,1.859375,0.5390625,0.28125,0.2899159663865546,0.1512605042016806
Salesforce/blip2-opt-2.7b-coco,4.015625,2.03125,2.921875,2.109375,1.984375,1.09375,1.171875,0.5511811023622047,0.5905511811023622,0.5511811023622047,0.5905511811023622,1.984375,1.09375,1.171875,0.5511811023622047,0.5905511811023622
Salesforce/blip2-opt-6.7b-coco,11.296875,6.5625,11.953125,4.8984375,4.734375,-0.65625,-2.3203125,-0.1386138613861386,-0.4900990099009901,0.1386138613861386,0.4900990099009901,4.734375,0.0,0.0,0.0,0.0
